"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Mar-2024","EQ","241.98","241.98","236.00","238.53","238.83","237.95","238.08","250.00","171.80","1,044","2,48,551.56","128"
"06-Mar-2024","EQ","239.89","241.00","235.31","237.28","238.65","238.53","237.61","250.00","171.80","1,500","3,56,416.71","153"
"05-Mar-2024","EQ","239.97","240.98","235.74","237.68","237.35","237.28","238.13","250.00","171.80","1,641","3,90,767.83","134"
"04-Mar-2024","EQ","237.94","237.94","236.01","236.95","237.87","237.68","237.27","250.00","171.80","2,178","5,16,782.30","168"
"02-Mar-2024","EQ","239.00","242.94","233.00","236.00","235.87","236.95","237.77","250.00","171.80","579","1,37,670.53","52"
"01-Mar-2024","EQ","237.98","237.98","230.55","233.51","236.98","236.00","233.62","250.00","171.80","61,564","1,43,82,511.72","137"
"29-Feb-2024","EQ","231.39","233.99","231.18","232.46","233.99","233.51","232.29","250.00","171.80","686","1,59,347.73","91"
"28-Feb-2024","EQ","236.63","236.63","232.15","235.35","232.63","232.46","233.16","250.00","171.80","1,598","3,72,583.58","127"
"27-Feb-2024","EQ","234.76","235.68","233.51","234.51","235.37","235.35","234.77","250.00","171.80","5,520","12,95,942.48","99"
"26-Feb-2024","EQ","235.99","236.00","233.41","234.69","235.00","234.51","234.55","250.00","171.80","2,362","5,54,008.29","162"
"23-Feb-2024","EQ","237.75","237.75","232.16","234.51","234.40","234.69","235.37","250.00","171.80","2,386","5,61,603.86","157"
"22-Feb-2024","EQ","237.00","237.00","231.58","234.11","235.00","234.51","233.16","250.00","171.80","1,204","2,80,729.34","128"
"21-Feb-2024","EQ","237.44","237.45","232.11","234.61","235.44","234.11","234.83","250.00","171.80","1,130","2,65,357.37","163"
"20-Feb-2024","EQ","236.99","237.00","230.56","234.09","234.58","234.61","234.14","250.00","171.80","2,004","4,69,216.53","117"
"19-Feb-2024","EQ","234.99","236.00","233.00","232.74","233.62","234.09","234.18","250.00","171.80","3,388","7,93,406.79","177"
"16-Feb-2024","EQ","234.79","234.80","230.01","231.97","232.67","232.74","232.70","250.00","171.80","2,103","4,89,362.65","140"
"15-Feb-2024","EQ","231.00","232.96","224.00","230.91","232.68","231.97","230.40","250.00","171.80","2,826","6,51,114.96","134"
"14-Feb-2024","EQ","225.55","231.95","225.55","229.50","230.15","230.91","229.63","250.00","171.80","1,633","3,74,985.54","88"
"13-Feb-2024","EQ","232.39","232.39","228.00","228.98","229.29","229.50","229.48","250.00","171.80","976","2,23,974.25","97"
"12-Feb-2024","EQ","233.00","234.98","227.03","232.24","228.24","228.98","229.27","250.00","171.80","5,146","11,79,825.03","198"
"09-Feb-2024","EQ","230.75","234.00","226.55","230.75","233.09","232.24","230.18","250.00","171.80","3,340","7,68,795.34","114"
"08-Feb-2024","EQ","234.00","234.00","229.88","232.11","230.90","230.75","231.09","250.00","171.80","1,883","4,35,145.09","131"
