"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Nov-2023","EQ","444.77","446.78","444.51","444.76","444.62","446.40","445.03","475.98","392.32","19,298","85,88,189.79","295"
"23-Nov-2023","EQ","440.81","445.00","440.81","443.80","444.23","444.76","444.22","475.98","392.32","7,552","33,54,736.68","272"
"22-Nov-2023","EQ","445.66","445.66","440.78","446.49","444.29","443.80","441.21","475.98","392.32","1,34,793","5,94,71,903.97","560"
"21-Nov-2023","EQ","449.00","449.00","444.50","445.13","446.35","446.49","445.99","475.98","392.32","22,352","99,68,808.63","482"
"20-Nov-2023","EQ","443.78","448.49","443.09","443.78","444.95","445.13","443.40","475.98","392.32","81,505","3,61,39,414.95","535"
"17-Nov-2023","EQ","446.34","449.34","443.01","451.56","444.80","443.78","444.16","475.98","392.32","62,879","2,79,28,553.78","532"
"16-Nov-2023","EQ","452.51","453.54","449.84","451.15","451.66","451.56","452.25","475.98","392.32","27,043","1,22,30,223.49","290"
"15-Nov-2023","EQ","449.89","452.96","449.89","447.46","451.19","451.15","451.45","475.98","392.32","25,366","1,14,51,488.84","383"
"13-Nov-2023","EQ","447.30","448.54","445.56","447.34","446.96","447.46","447.12","475.98","392.32","23,543","1,05,26,474.15","404"
"12-Nov-2023","EQ","455.97","455.97","446.50","446.50","446.50","447.34","447.75","475.98","392.32","14,432","64,61,956.76","98"
