"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"04-Dec-2023","EQ","222.00","227.16","216.00","217.16","223.02","223.21","223.62","227.16","178.01","3,877","8,66,993.04","117"
"01-Dec-2023","EQ","218.01","219.37","213.36","213.73","217.03","217.16","216.79","219.40","178.01","1,731","3,75,258.85","89"
"30-Nov-2023","EQ","209.99","219.40","209.99","215.15","214.99","213.73","214.98","219.40","178.01","7,148","15,36,647.15","260"
"29-Nov-2023","EQ","214.39","215.99","210.99","209.28","213.00","215.15","213.54","218.40","178.01","5,179","11,05,939.86","168"
"28-Nov-2023","EQ","217.70","217.70","204.26","212.75","208.45","209.28","211.43","218.40","178.01","2,194","4,63,883.69","76"
"24-Nov-2023","EQ","212.71","212.75","211.54","212.71","212.75","212.75","212.36","218.40","178.01","45","9,555.98","17"
"23-Nov-2023","EQ","213.80","213.80","211.52","212.75","212.71","212.71","212.25","218.40","178.01","62","13,159.55","19"
"22-Nov-2023","EQ","209.00","213.00","209.00","211.93","212.75","212.75","211.78","218.40","178.01","122","25,837.23","14"
"21-Nov-2023","EQ","213.20","213.20","208.80","211.08","211.41","211.93","211.56","218.40","178.01","856","1,81,098.94","38"
"20-Nov-2023","EQ","217.70","217.70","210.00","212.57","210.10","211.08","212.11","218.40","178.01","127","26,937.68","22"
"17-Nov-2023","EQ","211.00","213.20","211.00","212.74","212.65","212.57","212.24","218.40","178.01","286","60,700.89","26"
"16-Nov-2023","EQ","210.30","213.20","210.30","210.46","212.00","212.74","212.27","218.40","178.01","103","21,864.17","47"
"15-Nov-2023","EQ","212.60","213.20","208.10","209.90","210.44","210.46","211.06","218.40","178.01","626","1,32,126.05","51"
"13-Nov-2023","EQ","210.00","210.50","209.90","207.76","209.90","209.90","210.08","218.40","178.01","192","40,335.30","11"
"12-Nov-2023","EQ","207.50","213.60","205.30","207.50","207.30","207.76","207.41","218.40","178.01","141","29,244.65","38"
