"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"26-Dec-2023","EQ","455.00","480.00","454.50","453.25","466.00","466.15","465.65","480.00","88.80","20,79,036","96,81,09,740.35","34,885"
"22-Dec-2023","EQ","455.55","475.95","437.05","455.55","450.00","453.25","454.38","475.95","88.80","31,40,956","1,42,71,96,117.65","41,311"
"21-Dec-2023","EQ","420.00","464.00","407.45","422.35","463.15","455.55","439.47","464.00","88.80","27,41,788","1,20,49,25,823.10","32,792"
"20-Dec-2023","EQ","412.20","451.85","399.15","410.80","418.05","422.35","434.59","451.85","88.80","56,48,909","2,45,49,56,837.10","54,041"
"19-Dec-2023","EQ","403.90","421.30","396.00","403.90","410.45","410.80","406.97","421.30","88.80","27,08,402","1,10,22,47,712.85","28,924"
"18-Dec-2023","EQ","402.00","409.00","397.40","407.85","406.00","403.90","401.36","420.00","88.80","13,29,647","53,36,70,130.70","32,578"
"15-Dec-2023","EQ","411.00","420.00","402.35","410.40","407.20","407.85","410.88","420.00","88.80","18,72,807","76,94,99,641.70","22,098"
"14-Dec-2023","EQ","403.85","412.75","394.10","403.65","409.00","410.40","401.54","412.75","88.80","16,45,145","66,05,99,363.40","23,400"
"13-Dec-2023","EQ","403.25","406.95","390.00","399.45","403.00","403.65","400.48","412.00","88.80","22,89,423","91,68,62,490.45","30,506"
"12-Dec-2023","EQ","397.90","412.00","382.10","394.00","407.50","399.45","398.35","412.00","88.80","44,08,581","1,75,61,58,203.85","42,894"
"11-Dec-2023","EQ","363.35","400.00","363.00","363.35","400.00","394.00","384.16","400.00","88.80","92,86,316","3,56,73,89,300.55","1,31,690"
"08-Dec-2023","EQ","360.00","368.00","354.25","356.15","367.00","363.35","360.73","368.00","88.80","34,24,248","1,23,52,29,789.60","63,772"
"07-Dec-2023","EQ","347.00","365.00","347.00","343.80","357.00","356.15","357.36","365.00","88.80","60,47,582","2,16,11,77,371.05","67,777"
"06-Dec-2023","EQ","325.00","348.00","323.00","326.20","344.00","343.80","339.37","348.00","88.80","57,16,848","1,94,01,38,229.40","54,469"
"05-Dec-2023","EQ","334.00","334.00","315.35","331.85","329.00","326.20","323.77","341.00","88.80","48,83,980","1,58,12,90,157.80","63,001"
"04-Dec-2023","EQ","296.45","341.00","292.10","287.90","336.00","331.85","318.98","341.00","88.80","1,21,59,620","3,87,86,47,826.80","1,45,286"
"01-Dec-2023","EQ","282.15","298.20","280.00","280.50","287.25","287.90","290.41","298.20","88.80","39,31,411","1,14,17,16,576.35","51,308"
"30-Nov-2023","EQ","279.00","284.70","270.65","278.70","279.85","280.50","279.30","285.45","88.80","37,48,849","1,04,70,36,655.80","45,497"
"29-Nov-2023","EQ","285.00","285.05","276.10","282.85","277.25","278.70","280.06","285.45","88.80","18,53,139","51,89,94,643.25","24,321"
"28-Nov-2023","EQ","269.00","285.45","267.20","266.55","283.10","282.85","278.14","285.45","88.80","31,22,896","86,86,13,132.20","33,737"
"24-Nov-2023","EQ","272.00","272.95","265.50","271.70","266.60","266.55","268.14","276.00","88.80","14,71,669","39,46,07,979.75","18,810"
"23-Nov-2023","EQ","264.00","276.00","260.80","262.85","272.00","271.70","270.50","276.00","88.80","46,08,784","1,24,66,82,182.65","39,170"
"22-Nov-2023","EQ","246.45","267.90","246.05","245.20","263.05","262.85","261.61","267.90","88.80","68,62,889","1,79,53,81,998.40","61,823"
