"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"19-Dec-2023","EQ","183.20","187.90","182.95","182.60","184.20","183.85","184.99","199.25","56.05","2,30,85,130","4,27,04,28,457.35","1,02,911"
"18-Dec-2023","EQ","184.00","184.20","179.35","183.15","182.50","182.60","181.90","199.25","56.05","1,49,40,222","2,71,76,06,817.95","85,199"
"15-Dec-2023","EQ","183.25","187.00","181.20","181.75","182.90","183.15","183.79","199.25","56.05","3,30,11,787","6,06,70,86,874.05","1,30,005"
"14-Dec-2023","EQ","178.50","187.20","178.05","176.95","181.55","181.75","183.00","199.25","56.05","5,34,02,614","9,77,25,48,730.15","2,08,376"
"13-Dec-2023","EQ","178.75","179.45","175.20","177.95","177.30","176.95","176.88","199.25","56.05","1,04,38,818","1,84,64,38,655.30","67,726"
"12-Dec-2023","EQ","183.25","185.60","176.60","178.35","178.25","177.95","180.85","199.25","56.05","3,29,76,209","5,96,38,64,193.00","1,81,657"
"11-Dec-2023","EQ","172.00","180.80","171.80","171.15","178.00","178.35","178.13","199.25","56.05","5,11,11,463","9,10,42,97,504.15","2,12,322"
"08-Dec-2023","EQ","171.00","175.75","169.55","170.10","171.20","171.15","173.30","199.25","56.05","2,46,20,500","4,26,67,83,273.70","1,16,165"
"07-Dec-2023","EQ","168.10","171.75","167.75","170.85","170.20","170.10","169.89","199.25","56.05","1,02,01,395","1,73,31,52,353.90","60,870"
"06-Dec-2023","EQ","170.40","173.45","167.75","170.00","170.85","170.85","170.40","199.25","56.05","1,58,36,447","2,69,85,69,985.05","83,186"
"05-Dec-2023","EQ","173.30","174.25","168.50","172.40","170.20","170.00","171.08","199.25","56.05","1,30,59,659","2,23,42,92,753.05","81,259"
"04-Dec-2023","EQ","169.00","175.60","166.90","165.00","172.70","172.40","172.30","199.25","56.05","4,23,70,540","7,30,05,81,113.80","1,77,461"
"01-Dec-2023","EQ","164.85","169.35","164.25","164.20","164.75","165.00","166.69","199.25","56.05","1,08,03,510","1,80,08,32,891.65","62,624"
"30-Nov-2023","EQ","165.45","165.75","162.10","165.35","164.50","164.20","164.12","199.25","56.05","1,01,51,856","1,66,60,97,906.90","59,829"
"29-Nov-2023","EQ","166.75","167.50","165.05","166.10","165.45","165.35","166.23","199.25","56.05","75,82,017","1,26,03,22,852.80","40,569"
"28-Nov-2023","EQ","167.25","168.70","165.55","167.00","166.00","166.10","166.81","199.25","56.05","99,00,235","1,65,14,58,460.95","56,497"
"24-Nov-2023","EQ","166.95","168.50","165.30","166.80","167.15","167.00","166.88","199.25","56.05","91,40,137","1,52,53,37,316.70","48,927"
"23-Nov-2023","EQ","166.20","168.20","165.60","165.80","166.55","166.80","166.67","199.25","56.05","82,64,019","1,37,73,32,249.10","42,256"
"22-Nov-2023","EQ","167.60","167.90","163.70","166.90","165.70","165.80","165.77","199.25","56.05","1,06,00,693","1,75,72,42,587.15","66,239"
