"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Oct-2024","EQ","11,468.00","11,699.00","11,401.20","11,466.65","11,566.00","11,556.40","11,538.64","12,619.00","3,868.80","87,217","1,00,63,65,958.80","15,344"
"10-Oct-2024","EQ","11,733.85","11,845.00","11,313.05","11,653.05","11,513.40","11,466.65","11,620.05","12,619.00","3,868.80","1,88,860","2,19,45,62,795.75","30,897"
"09-Oct-2024","EQ","11,262.00","11,755.60","11,261.95","11,199.10","11,635.55","11,653.05","11,604.11","12,619.00","3,868.80","1,81,836","2,11,00,44,521.75","36,181"
"08-Oct-2024","EQ","10,980.00","11,249.00","10,723.00","10,944.40","11,249.00","11,199.10","11,023.19","12,619.00","3,868.80","1,23,076","1,35,66,89,699.00","23,114"
"07-Oct-2024","EQ","11,050.00","11,153.95","10,784.00","10,951.20","10,938.15","10,944.40","10,976.71","12,619.00","3,868.80","2,52,254","2,76,89,19,921.95","26,733"
"04-Oct-2024","EQ","11,171.70","11,437.70","10,901.00","11,173.75","10,941.50","10,951.20","11,156.80","12,619.00","3,868.80","1,91,185","2,13,30,12,207.10","24,746"
"03-Oct-2024","EQ","11,280.00","11,492.90","11,060.00","11,442.65","11,196.70","11,173.75","11,212.11","12,619.00","3,868.80","1,49,736","1,67,88,56,305.90","28,764"
"01-Oct-2024","EQ","11,400.10","11,497.00","11,316.15","11,458.70","11,427.80","11,442.65","11,412.42","12,619.00","3,868.80","54,125","61,76,97,442.80","12,193"
"30-Sep-2024","EQ","11,392.00","11,487.00","11,265.55","11,392.80","11,450.00","11,458.70","11,391.69","12,619.00","3,868.80","1,05,479","1,20,15,84,148.00","21,328"
"27-Sep-2024","EQ","11,417.00","11,645.00","11,326.80","11,279.65","11,440.00","11,392.80","11,467.17","12,619.00","3,868.80","2,23,731","2,56,55,62,025.90","25,580"
"26-Sep-2024","EQ","11,230.95","11,353.00","11,220.80","11,187.90","11,283.95","11,279.65","11,291.03","12,619.00","3,868.80","2,49,828","2,82,08,16,295.95","28,146"
"25-Sep-2024","EQ","11,627.05","11,663.30","11,091.05","11,630.00","11,189.90","11,187.90","11,297.71","12,619.00","3,868.80","3,27,212","3,69,67,46,855.40","37,980"
"24-Sep-2024","EQ","11,400.00","11,673.00","11,351.30","11,430.90","11,638.50","11,630.00","11,564.50","12,619.00","3,868.80","2,56,723","2,96,88,72,152.05","27,233"
"23-Sep-2024","EQ","11,395.00","11,533.30","11,271.60","11,371.60","11,360.00","11,430.90","11,430.74","12,619.00","3,868.80","2,55,526","2,92,08,52,043.45","29,584"
"20-Sep-2024","EQ","11,115.00","11,411.25","11,012.20","11,043.95","11,340.00","11,371.60","11,296.47","12,619.00","3,868.80","5,61,495","6,34,29,13,874.70","67,804"
"19-Sep-2024","EQ","11,547.60","11,549.95","10,651.25","11,259.50","10,900.00","11,043.95","11,009.52","12,619.00","3,868.80","8,88,273","9,77,94,59,202.20","1,01,560"
"18-Sep-2024","EQ","12,299.00","12,299.00","11,075.25","12,280.45","11,240.00","11,259.50","11,467.29","12,619.00","3,868.80","8,56,150","9,81,77,18,960.20","1,14,088"
"17-Sep-2024","EQ","12,250.00","12,619.00","12,219.25","12,239.10","12,265.00","12,280.45","12,430.81","12,619.00","3,868.80","4,50,197","5,59,63,15,593.00","64,594"
"16-Sep-2024","EQ","12,250.00","12,360.00","11,982.15","12,261.90","12,260.00","12,239.10","12,201.12","12,360.00","3,868.80","3,77,298","4,60,34,58,665.05","46,920"
"13-Sep-2024","EQ","11,639.00","12,313.55","11,590.35","11,575.60","12,235.00","12,261.90","12,052.11","12,313.55","3,868.80","7,00,341","8,44,05,83,827.40","76,831"
